label	x_train
0	听了老板的介绍买这本书，以为里面是一些适合为孩子朗读的一些小故事或短诗什么的，没想到是纯理论。做为一个教育工作者，我当然知道在孩子启蒙前为他朗读是有很大的好处的啊，所以书再好，也觉得对我没啥用，翻了几页就丢在那了。
0	物流服务太差，第一次遇到这个，倒霉
1	上衣不错 穿上很舒服 质量不错 衣服不错
0	穿了两次，就是蛮粘灰的
0	修好回来我简单检查一下没发现问题，一直没用又放了五六天。当我拿出来用的时候，没有震动，震动坏了！我估计是换屏的时候弄坏的！
1	果子看起来新鲜，太酸了。不喜欢。
0	非常不愉快的一次入住体验，首先中肯的说，酒店位置还可以，卫生也一般，总感觉旧旧的，但是服务！携程跟酒店都存在严重问题，第一：确认预定的时间非常长，至少等了30分钟以上，都到店里，酒店还说没有预定，不知道是酒店还是携程的问题，第二，订的闪住产品，成功入住以后，酒店突然自己打电话到房间，说我自己在携程取消了预定，需要自己下楼再交钱再刷卡！搞什么？明明我没有取消，联系携程，口气很不好的说是我自己取消的，还义正严辞爆出了手机号和取消时间，但是！这个手机号码根本不是我的！我也没收到过取消确认，搞什么？最后才查出来是他们的失误，凭什么要我承担后果？！来来回回耽误半个多小时，午觉都没睡！后来说要申请补偿，下午五点才打电话说给50补偿！但是！都退房了！都没到账！不知道啥态度，另外酒店对此也是冷冷的，不但不积极处理协调，还一直说，找网站找网站！总之，是一次特别不愉快的入住，遇到了特别不负责任的酒店和特别失误的携程工作！！
1	感觉还是不错的，房间很大，也很干净，衣柜足够用。早餐还可以，只是感觉应提高点儿质量。
1	正品。跟我在店里看到的一样。
1	发货速度挺快，味道还可以，稍微有点酸
1	妈妈真是太好啦！前几天刚给的高钙奶我才喝了3瓶！现在又给了箱60元的蒙牛朱古力奶特！哇哇哇！我好幸福哦！ 别羡慕，别嫉妒哈！
1	好好好好好好好好好买买买买买买买买买好好好好好买买买买买买买买买买买买
0	不太好，洗了头要发痒，这种情况以前还从来没出现过的！再也不会卖了，失败的一次购物！
0	口味太差，一点都不甜，还特别小。
1	总体感觉还是很不错，挺满意的一次购物！
0	这本书的排版很差，前面有四五页是空白的。
0	什么鬼， 同样的码数，这个大那么多， 同款， 布料不好， 。。。。。
0	服务态度差，设施陈旧，离机场候机楼车程绝不是5-10分钟
0	一般！！！！！！！！！！！！！！！！！！！
1	包装完好无损，送货速度，产品更是没得说！
1	很好(?▽?)，京东商城购物就是便捷
1	酒店总体还是不错的。比较上次住的太平洋，差不多的价格硬件设施明显好很多。早餐还是一般般。最受不了的是居然只接受银联信用卡，国外的客人一律付现金...
1	酒店规模大，楼层没有设置服务人员房间，所以找不到服务员；房间较冷（尤其是一层），订时务必要订二层以上。
0	服务态度极其差，前台接待好象没有受过培训，连基本的礼貌都不懂，竟然同时接待几个客人；大堂副理更差，跟客人辩解个没完，要总经理的电话投诉竟然都不敢给。要是没有作什么亏心事情，跟本不用这么怕。
0	太差了，上了当
0	今天刚收到货就发现降价了，咨询了一下也没给出个答案来，第一次看是899搞活动，等我反应完问题立马改回了949.还没过两分多钟，页面就没有搞活动的情况了，真后悔没截屏下来，这价格是你们随时可以更改的呀？原来支持国产就是这样的啊？心里失落感十足。差评差评差评、京东的东西就是降价太快，有时候买的东西还没用就折钱了，伤不起！
0	我可以给0分吗？卖给女朋友的，然后被说一点诚意没有，还有坏的，不要侮辱烟台红富士好么
1	经济实惠，不错不错，用了，效果也不错?
1	买来玩王者，挺流畅的，音质又好！看电影听歌都是不错的选择！
0	以前买很好，买了大概20箱左右，越买越差,决定以后不买了
1	不错，主要是弹力大，老公开车比较喜欢，质量也很好 掉色啥的问题 暂时没有出现
1	热水器很好。包装也很不错。值得购买。
1	东西很不错啊！大力支持，该囤货的时候必须屯，这是618，打破低价。感觉不错啊非常好。大力支持。必须的啊！男士专用。
1	618买的。6.20到货就是不派件。6.24才送到。真是让人等得心焦。还好物有所值。老公很满意。
1	高品质杜比音效.采用联想全新高触感键盘，新键盘无论在布局、键帽形状、键程手感上全部进行了人性化更新，不仅满足输入速度快、输入正确率，更能满足用户输入舒适的需求。 人性化一键静音设计。关键还是不错的散热，做工，设计，非常适合家庭娱乐使用。4099抢的。还算比较的有性价比的机器。
0	第二次从京东买手机 以后还是区实体店吧
1	还可以吧。毕竟安卓平板都是差不多。音质确实没的说。只不过感觉就是个大手机而已。
1	让我怎能不喜欢？超赞的价格，值得一入，好评！
1	1.屏幕完美、性能很好； 2.价格很便宜，完全可以取代台式机。
1	平板电脑拿在手里看视频玩游戏都很好用，屏幕清晰，电池耐用，挺好的。
0	纠结了，小了一号。。应该买175的。。纠结。。
0	京东发货速度太太太慢
1	质量还可以，款式也好看，适合年轻人身材苗条的
0	不好，很差，坑货
0	，怎么图片和实物不一样大家看看，假的，质量安全都没有了还有上面的字去那了，大家以后不要在京东买东西了，买假货
0	联想把IBM的牌子毁了，的质量太差了！我刚拿到货，就发现液晶显示下面整体泛黄。
0	这个型号还真难抢，性价比相当的高。买回来直接上Vista系统非常完美，没有驱动问题。
1	好好好好好好好好好好
1	因去看在香港大学上学的女儿选择了离港大较近的这家酒店,总体感觉酒店不错.很干净很温馨,周围香港的美食店很多可以大饱口福.唯一遗憾的是酒店的电视可选择的台太少了.不过下次还会选择该酒店的
1	梅威瑟则笑着回应，“没问题，在这里打就在这里打，不过（你）还是先拿到钱再打比较好。”在众人的鼓噪声中，梅威瑟和康纳站到了一起合影，两人靠近后还在不断喷圾话，
0	包装贼特么差劲！！！！里面居然一点保护都没做～原包装外面套了个破纸壳箱子就给我发来了？？？？？？在里面直逛荡！！！！几张破报纸你都懒得放么？？？？电子设备你就这么发货？？？？我买几本不怕摔的破书人家还知道外面包点气泡袋子呢！！！给你一星都嫌多！！！！
1	白色钢琴烤漆很漂亮，声音效果很棒，对于用来上上网，做些文字办公，看看电影，只要不超级大片的完全够用了，关键是便捷性很好。
1	不高兴，下午刚下单，明明第二天来货，结果晚上就来了。晚上就送吹风机，可已经无法取消订单了。找客服也不管，说回电话也不回。那能这样啊，不是为了2个吹风机，是不能这样做啊。让我退货再定，可这明明是货提前发了，要不我可以取消订单。人家快递小哥也不容易，不想折腾人家。客服真让人无语
0	亏了，前一天买的108，第二天看就成99了…这也太
0	酒店特别提示[2008/02/29 -2008/08/30]酒店对面立交桥改造。携程提供的提示不准确，不是对面立交桥改造，根本就是门口的马路改造，再加上昆明道路好多都禁左，再遇上堵车。。。。。。2008/05/04刚住过，堵死我了。晚上10点从机场走的，开了1个多小时。酒店设施已经老了，要是不修路，到周围转转还行，服务员态度一般，入住的时候都是我自己拿着大包小包，开了房间也没人理，自己上去的。酒店的中餐不好吃，早餐的米线还行，但是品种太少，住了两天，第二天就吃腻了。
1	第二部，之前是同事买了一部wifi版，我买了lte版，各方面都还不错。
1	大品牌值得信赖，京东购物方便快捷
1	大小合适，质量不错，穿在身上效果很好
1	东西非常好，比超市便宜很多，超值！
1	给孩子买的，说是口感还行，但价格比我们这儿贵，包装也不错，物流也很快。
0	地摊货，上当了，我三种颜色各买了一件，外包装却不同，质量也不同，让人很难相信是一个牌子
1	颜色不错的没有色差，和卖家介绍的一样，这次购物很满意物流很给力服务也不错。
0	很后悔,不怎么样的一本书,千万别买
1	快递有点慢，还没开始用，不知道效果好不好58858886696
1	用起来不错，就是感觉屏幕小了点，还有配件少了点，其它还可以
0	拍照效果一般！功能按键小，不便于操作！不支持JAVA！原装配件内无座充！机器反应过于迟钝！电话本查找不太方便！做工差，翻盖时松松跨跨！键与键间的距离大，看上去别扭，而且不是一体式设计，很容易落入细小的东西！内屏在强光下的效果不怎么样！不支持流行的mp3播放！
0	包装和物流都没什么问题，就是对苹果口感不满意。个头小，外观还是好看，纹路清晰，可有几个几乎没什么苹果味，其他的酸，不是我想要的味道，有点像就平常拖车里卖的那种一长袋的嘎啦果，还没那好吃。
0	没有什么新意，给刚出校门的人看看还可以。
0	牛仔裤我买了那么多第一次买到前门钮扣被剪开的，明显是人家退回来的，可见商家的信誉，无语
0	京东怎么搞的，竟然是一个贴牌的洗发水，而且我可以肯定，百分百掺了水份，洗完头发，还是跟没洗一样
0	没有想象中的好，不知为何会那么畅销
0	2015年6月15日我在京东商城购买了一台夏普电视机，价值*元，订单编号:9489378421。货到签收然后付款，那是快递员要求客户做的程序。快递员走后，我打开电视机包装箱，撕开了屏幕边框上的胶纸，发现电视机右上角有磨损，但电视可正常使用，本来认为影响不大就将就使用了。经过再三思考，当晚申请了换货。以为很快会得到处理，谁知京东一直拖延时间不审批申请。期间电视出现过一点小故障，但重启电视又自动解除了。6月17日我就直接申请了退货，之后客服打电话给我说“签收了就不关他们的事”，到6月24日京东反馈审批再次不通过。我多次打京东客服寻求解决方法，他们就将问题推在我身上，敷衍了事。这样的态度真令人气愤、心寒。试想下如果产品没问题我会跟你们纠缠吗？拿自己麻烦受你们气吗？而且我在7日内申请退/换货，是有法可依的，你们居然无视法律。将责任强行推给消费者承担，可阯可恨。其实我可以通知厂家对电视进行维修，事情一样可以解决。但就这件事使我多年来对你们的信任支持，瞬间消失，我发逝再也不会在京东付款购物。最后迫使我只能求助12315解决，再发个微博告诫一下大家。
1	经过我的亲身体验，这家店信誉是相当地不错。宝贝的质量更像钻石一般。太感谢了！
0	用了几个月，不好用，不好用，不好用，一星给快递
1	最近拐来的小物件，爱这淡淡的蓝，安静不张扬。盛传的一款进口牛奶，口味自然是不错的，但个人感觉蒙牛新出的香蕉牛奶也不赖（就是价格还不够平民），女孩子很少能抵挡这两种口味的混合。
1	很不错哦，很好用，我头发是油性头发，用了一次感觉还不错
1	不错裤子质量好，到货也快只是我评价晚了些
1	面料和做工都很不错、快递也很给力、一如既往的支持京东.
0	潘石屹你修你先人，这就是你代言的苹果？还有*你个瓜皮这就是你卖的*苹果？这一颗星是给送货师傅的，虽然苹果狠烂，但是下雨天还积极送货，您辛苦了，谢谢！ 以后再也不会买甘肃天水苹果了，烂，烂，烂……
0	我就想知道刚收到的货就遗漏在外面嘛？？？？？也太不负责任了吧，，欺*消费者，太伤心了，
0	服务还可以，硬件条件一般般，十分的吵，想睡个好觉的千万别住；火车站早已经搬家，坐火车也不方便，倒是晚上饿了吃东西很方便。呵呵，我只住了一晚就跑了。。。
1	价钱也不贵，牌子就是不一样，送货速度快，快递小哥服务态度老好了！
1	办理入住很快,感受的是梦幻般的童话世界.大厅持续播放着迪斯尼的经典动画片，空中飘荡着迪斯尼的经典旋律。海蓝色是主色调，米奇头像是主元素。大巴是海蓝色的底色，上面画满了迪斯尼的动物明星；酒店外墙是海蓝色的，窗户的形状是米奇，椅子的扶手是米奇，电梯间的按钮也是米奇，镜子里刻的还是米奇，到处是米奇的身影,到处是孩子的笑声。房间很大，很整洁，一次性纸拖鞋上也印着米奇头像，包装袋上还注明：这是酒店送给您的礼物，请把它带回家吧！海景房风景不错，窗外是海，还可远眺五星级的迪斯尼乐园酒店。内设游泳池，带温泉，对入住酒店的客人免费开放，当天晚上没有去泡真是可惜，第二天一早赶紧补上。
1	面料偏薄了点，弹性很小有点小失望，价格还可以，总体满意
1	不错不错，苹果看起来很安好，我很喜欢室友们哇的声音，嘿嘿嘿
1	本来在其他地方定了，结果周末刚好看到这里4699，便宜不少，立马拿下。自提检查，包装未拆，完美屏，还不错。机器挺PP的，散热比想象中好些，LED屏幕漂亮，HDMI支持基本顺畅
1	一直都是用的这个套装，虽然觉得挺不错，但是唯一不好的就是护发素才500，要是也和洗发露一样多就好了，快递小哥很贴心，给个赞！
1	很好，这次很满意华为的产品。感觉要比手机的质量好。玩王者荣耀无压力。保送王者。。
0	垃圾，还说质量保证，朋友说算了，叫我不要退货
1	很不错的司星酒店，已经是为我们的贵宾客户第四次预订了，预定的行政豪华房，非常不错，只是房间略显小了些，但总体很好，服务业很好！值得推荐！
1	配件齐全，电池、充电器、耳机、光碟，不用再额外买什么了！机身大，但很喜欢这种实在感！金属外壳，给人成熟的感觉！摄像头做得还好，可以保护最值钱的镜头！翻盖十分顺畅！音色上，还可以，而且十分稳定，不象以前买的那个，刚开始可以，过了几天不知咋的就开始颜色偏色了；然后是声音变得越来越有杂音！
0	分辨率太太太太低了，和小米平板简直就没得比，用了*买的亏了，买个这个垃圾货，唉早知道就买台电好了
1	苹果的品质不错，比较喜欢这口感，而且挺新鲜脆脆的，下回还会来买
1	京东搞活动买了很多东西还不错的价格。
1	《陪你到最后》讲述了一个“关于爱”的故事，主人公丹尼有个美丽的妻子卡门和一个可爱的女儿卢娜，这看似美满的家庭，却经受了一个最大的考验，老天和他们开了一个天大的玩笑，击碎了他们美好的一切！乳腺癌在一次误诊后，在卡门的身上蔓延开来，面对被贴上时间标签的生活，他们一起面对，在承受着巨大的心里压力下，丹尼陪着妻子去化疗，携手共同走过生命的最后时刻。他看着卡门因化疗掉光的头发，因手术失去的一边乳房......，他所做的一切一切，到底是责任，同情还是爱？所有人都不得而知！其实，丹尼患有严重的孤独恐惧症（一种心理疾病），让他无法克制地不停向外寻欢，就算在妻子最后的时光里，他仍和罗丝不停的发生出轨的行为。起初我对丹尼这种行为很是愤恨，但是当看到第三章的时候，我可以隐约的感觉到，其实，他爱的还是卡门，说责任也好，不管怎么样，他算是个好男人，尽管他犯了很严重的错误。“死亡是一种艺术，如果你在害怕中度过你的一生，那就不算真正活过。当然，你可以在发现罹患癌症后，抱着好死不如歹活的心情撑到生命最后一刻；但是如果能在有限的人生里让生命发光发热，那么就算死去，也感觉没有那么难以接受了”的确，卡门面对绝症时候的做法让我们敬佩和感动，她那种与病魔抗争的精神深深鼓舞了我，在她面前我是多麽的渺小，我们今天的生活是多麽的美好，还有什么理由抱怨呢？开心的生活，充实的度过每一天，是我看了这本书后最大的感受！“人生可能会有一百种理由让你无法完成你想要的事情，但是当你真正想做的时候，一个理由就够了，如果错过了，以后一定会后悔，因为所有你做过的事情最后都会让你学到很多”，这是卡门留给卢娜日记里的一句话。对我也很奏效，我觉得我就是那种言行大于行动的人，很多想法想去做很多事，又有很多想法让自己不去做这件事，所以一直碌碌无为的生活着，想想卡门，那个勇敢的卡门，想想自己，难道只有生命的长度已经确定了，我才可以去积极的把握么？自己真是太渺小了！丹尼虽然身体在一次又一次的背叛着卡门，但是终究他的内心还是和卡门在一起的，内心最终支配了身体，让他陪着她走到了生命的最后！就算是同情也好，责任也罢，我想最起码卡门心里是安慰的，其实，到最后，他们已经是最好的朋友了！爱情升华为友情，这也是一件美妙的事情，不是么？在生命的最后时光，卡门可以幽默的和大家开玩笑，可以坚强的笑对生活！可以选择自己怎样离开这个世界，这是多么伟大的一件事，我做不到，因为我知道我不是一个坚强的人，我想世界上没有几个能表现的如卡门一样坚强，强烈的求生欲望，让我佩服！人终觉会离开，但是每个人都按照不同的轨迹前进，不管怎样，我希望每个人都得到真爱，都开心的生活，希望这个世界不在有癌症，希望所有相爱的人都白头偕老！
1	蒙牛，你幸福吗？
1	好吃好看很好很好很好很好很好很好很
0	不新鲜，还比较脏。京东外包装很好，但这种货不值得采购并用这么好包装!
0	不要买3G版本，卡顿严重！有时拿出手机想拍个照，直接死机了。我老婆的是4G版本，很流畅。3G差的不是1G的问题，是内存条的类型就变了，处理效率差好多！
1	包装精美，又甜又脆，送人非常好，价格不贵下次还买，
0	屏幕的显示效果有待提高，10寸还是小了，不是那种很抢人眼球的感觉。
0	酒店前台服务差，对待客人不热情。号称携程没有预定。感觉是客人在求他们，我们一定得住。这样的宾馆下次不会入住！
1	环境好，在公园内，300元的价格也不贵。用餐一般，还是出去吃，在聚福林吃了两餐，真好。
1	买个平板是学习，看视频用的，屏幕很清晰，挺有质感...屏幕大小合适
0	1、该酒店房间小,我住的标准间很小,很舒服;2、这个酒店是三星级，我认为最多能够上两颗星，属于好一点的招待所；3、价钱贵，周遍环境不好；4、服务员服务质量极次，建议协程取缔该酒店的会员资格，我去有上当的感觉。
0	东西太忽悠人，到货芝麻绿豆小瓶，也不特别提醒，太过分了
1	个人觉得华为平板确实不错，使用性能很好！京东配送超给力，早起下单中午就收到了！
0	我是第一次在京东买东西，一直都觉得京东的任何东西都是真的，但这个洗发水我真的觉得买太差的，就用了一次，在洗的过程中头发很干涩，扯的头皮疼，而且有头屑，我这是第一次给差评，只要能过得去我都好评了，这个真的过不去，太差劲了。
0	说是全网通移动的能用，联通的卡家用不了玩呢是吧靠
0	东西不错，客服服务态度挺好，就是快递太差劲，都能发错网点，自己去网点取的。
0	这次买的3个果个头太小了，而且一点:也不甜，看来以后不能买了，不好吃，差评。
0	1，内存太小了，照片存不了几张就没地方放了。2，铃声效果不好，虽然是64和弦的。3，照了照片想回过来看下，但是要等，机子反应需要时间
1	中华民族历史悠久，很赞同这样的看法：学成语，是学古文化的一种好的方式。成语里有文学、历史、军事与哲学，小孩子喜欢的是故事、情节，通过对比学习，不仅让孩子听了故事，同时让他们牢牢掌握了一些成语。小的时候我就很喜欢那些出口成章、成语就在嘴边的那些人。长大了就开始通过各种手段自学、或者从别人那里学习。不仅我要学，孩子长大了，也让他学。
1	性价比很高。日常看看视频，上上网够用，反应速度可以。屏幕清淅度也不错。能扩展存储。有点重，可接受范围内。暂时最大不满意是主题可选太少，而且没发现能像手机那样下载更新主题。送货速度快，上午下单，下午到，赠品的膜与套都很好。总体很满意。
1	先借用老徐在这本书封面上的话说:?读聪明女人的书是种享受,会心,不累...?看过第一部后,才想买的第二本,虽然是本小说,却凝聚了职场的风云冷暖,看过的关于职场的书很多,但却只有这两本印象深刻.感觉读过之后很过瘾,从人际关系到专业知识,统统恶补了一遍,最关键的是,它可以给城外的人窥探高墙里面的故事,并时刻准备跻身其中...
0	linux的系统从来没玩过，D面做工稍欠缺，塑料感强。不过对得起价格。
1	不错太棒了 应该是正品 无硅油这款用起来凉凉的 很适合夏天用很舒爽呢 洗完头发也很好闻 樱花的还没试用 618优惠活动领券购买送了不少100毫升装 还有迷你的吹风机 总之这次购物很愉快 物美价廉
0	刚刚忙完，肚子有饿想起今天收到个快递于是旁看电视旁吃苹果很爽，太专心看电视了吃着吃着觉得有点苦于是看了一下苹果，心被吃进去了，无语了。还有11个都不敢吃了。网友们你们可要看清楚啊。
1	这个机子有JAVA功能，可以免费下载许多好玩好看的图片；虽然手机功能很少，但一下子感觉到功能丰富了。还有就是支持WAP上网！它的输入法也十分的丰富，象智能、英文和特殊符号！声音和显示效果还说得过去。
0	显卡跑游戏还是差了点，1g内存运行VISTA还是差了点,屏幕视角还是差了点
1	***买的，昨天下单今天收到，给力，苹果还没吃，吃了再追加。
0	好小一个，不喜欢，这个价格有点贵。市场上也就5块一斤
1	晚上花9.3元买了两板蒙牛优益C 好happy便宜
0	垃圾垃圾垃圾垃圾中的拖拉机垃圾垃圾垃圾垃圾中的拖拉机垃圾垃圾垃圾垃圾中的拖拉机垃圾垃圾垃圾垃圾中的拖拉机垃圾垃圾垃圾垃圾中的拖拉机垃圾垃圾垃圾垃圾中的拖拉机
1	买了好多次了 这次已经吃到两个坏的了
1	特价八十九，还可以吧，500毫升的真不大，潘婷洗发水不错的。
1	这是一本可以给我们生活、工作在现代快节奏时代的人的激励书籍，也许刚一开始你拿着这本书时，会感觉枯燥无味、精神质，但只要你耐心的细细品味下去，用心去感悟里面字里行间的意境，你便会从中得到你人生成功的真谛！强力推荐你去用心专研这本书中的内容，你会从中领悟到你人生中意想不到的财富！
1	总体来说，不错
0	订的东苑给升级到了主楼，房间较小但设施齐全，但是如果可以选择重新选择一次我不会愿意升级的，因为主楼旁边的酒吧实在是太吵了，还有震动，小心脏吃不消，好不容易睡着了3点多又被吵醒了，痛苦！！！对了，还有高架！
0	为什么不能零星
0	京东客户端的服务非常差劲
0	洗发水都弄的满瓶都是，什么玩意。必须差评，还有就是发货发了几天
1	京东这个猕猴桃特别甜 价格也好 还有券领 自吃送礼 都很实惠 配送也快
1	裤子质量超好的 没有一点瑕疵 绝对正品 穿着也很舒服 很时尚 满意
1	几天前买了一条，穿起来舒适、有弹性，款式也新鲜，大少刚好，比本地商品便宜，有超值感觉！三免一也值得推荐，店家厚道，给你一百个赞！
0	真的是12“粒”小苹果，5厘米多一点，真是小得不得了，没长熟树上掉下来的吧
0	发票呢，差差差差差差差
1	地理位置很好，就在DFS的楼上，晚上比其他专卖店关门晚，可以最后逛到尽兴。离海港城也很近，2-3分钟步行。酒店设施和服务都很好，房间内还备有多用转接头，几乎什么插头都可以转接，走的时候忘记找他们买一个，真的很方便，以后去哪个国家都可以用它。服务人员很亲切。房间不算太大，两张床间的距离就只有一条缝，不过其他硬件设施都不错，有液晶电视，卫生间有点像三亚喜来登酒店的样子，就是卫生间有个窗户对这房间，可以一边泡澡一边看房间的电视。新装修的房间。支持，下次还住。
1	一个盒子里两大桶两小瓶，包装很好，用券后很划算，618买了三套了！
0	别的还行。就是玩手游会卡屏。退换申请提交了一直没回呢。
1	也没有搞活动，整体来说还不错，我觉得比超市的应该差不多，关键是送货快啊，昨天晚上买的，今天就已经搞定了，太牛了，手工点赞！
0	不好用全是头皮屑，朋友买了也是一样，都不敢用了满头皮屑以后不敢买特价商品咯
0	货品都有腐烂！把客户当拾荒的，过分！ 差品！
1	屏幕分辨率不清晰！其他还好！待机很流弊！还可以玩王者！！
0	不太满意，有天晚上十点半回来，没有热水，忍了，第二天早晨还是没有热水，打电话去总台问了三四次，才知道是煤气公司停气。酒店至少应该提前通知吧，这是夏天！！！还有我出去办事，LP在楼下上网，用了大约十分钟左右，有工作人员出来让她不要用了，说这个电脑是给商务人员用的，可能是我LP长得像小孩，我住了好多家汉庭从来没有听说电脑是商务人员用的。还有个题外话，前两天我是用南航会员卡直接预订入住的，因前台人员不会操作或操作失误，导致我第一天的活动里程无法累计，前台理直气壮的说不能补！我只能说，这家汉庭是我住过的汉庭中最烂的。
0	东西倒是送得挺快的，但是没给我打电子发票，打不了发票也没给我提前联系，害的我耗费了好多功夫，非常不爽的一次购物
0	和图片上不一样，裤子有点大，不怎么修身
0	蛮脏的，最主要是机场接送司机真的很凶
0	都发霉了！还给我送！我也真的服你们了！这样做生意商家你不觉得昧良心啊！?????
0	运输过程有泄露，但是代收的，也就算了。用了后，感觉不太真，也懒得退了。
1	老公喜欢用清扬，实践证明，冰凉无头屑。
0	客房都没打扫就让旅客入住 房卡还开不了门 太差
1	支持蒙牛，多一份 谢谢，支持?不想断奶，哈哈哈ps.lucky
0	穿一次扔了，各种沾毛，黑变白
1	都不错，就是不错，有十个字了吧！！看图
0	我订货有１０天了，怎么还没到啊？
1	一直在京东买，放心。买了一盒大的，一盒小的。
0	果心都是烂的！果心都是烂的！果心都是烂的！
0	携程的标价明明写着含服务费但结账时却要额外多支付100多的服务费，不知道是酒店不诚信还是携程的问题。酒店外观还可以但内部设施一般，比起一些主流的五星级有硬件些差距，服务也一般吧。所谓的至尊房的景色就是窗户对着室外泳池，真搞不太懂这也算是酒店引以为豪的景色？优点就是可以免费参观盘门景点。
0	一系列的丑闻表明蒙牛的管理层素质太差，公司治理混乱。消费者应拒绝购买其产品。
0	下单下的京东上门件，但京东宣州站不送货上门。且委托第三方快递打电话叫我自己取。京东拿着消费者的物流费不做事。请京东对宣州站严查，还消费者公道。
1	小学的时候同学借给我看了很多本，暑假的时候就彻夜迷在机器猫和大雄他们的冒险故事上了，里面有很多稀奇古怪的道具，还有很多光怪陆离的故事，真的相当有趣，很轻松的读本，有时候有会有伤感悲哀，有很多地方都多少提到了一些保护文物保护灭绝动物的忠告，有时看了静静地想想，很引人深思。总之，这是我最喜欢的一部漫画，给我留下了很珍贵纯洁的回忆。
0	前台接待没有接受过培训
1	用的差不多了，还不错，妈卖批的，硬要打20个字，够了吗，差不多了吧，你数下。
0	差评，推荐的尺码并不合适！发货速度还很慢，味道大！
1	快递很快    苹果也好吃    保护的很棒    香香的
1	在百度的彩吧里待了很久，所以已经把小说都看完了，也看了吧里大人们的各类翻译，不过能看到出正版书真是太开心了！赶快买一本放在家里藏着，哈哈哈哈~因为厦门送书的速度远比上海的慢，所以直到离开家都还没有收到书，不过听说纸张和复印质量不是很好，还是有可以改动的空间啊~出版社加油，赶快把书都出完吧~最新出的书如果台湾出版社没有翻译的话，百度吧里也有啊，可以出得快快的，相信会很有销路的~
1	买了两箱，水果很好，大小差不多，没有坏的，收到还有点凉凉的呢。赞?
0	！小不说，吃着有点发木！一般般吧
1	外观可以，整体配置不错，已改XP系统，外观可以，整体配置不错，已改XP系统，外观可以，整体配置不错，已改XP系统，外观可以，整体配置不错，已改XP系统，
0	这是以前作假的代价。 蒙牛就是不要脸。。
1	地理位置很方便,就是紧挨着火车站,有点闹心.房间的配置还看的过去,比四星差点,比三星强点.亮点是卫生间有可以直接饮用的水龙头.
0	抵制蒙牛 无耻了无敌了，打死也不能喝蒙牛了。
0	虽然预定比较方便，但是宾馆的对顾客的关怀不足，房间冷得让人睡不着觉服务人员还说暖和的！！！
1	这本书是给我儿子买的，因为他最近的作文考试跑题了，丢了大分。儿子自己提出要加强这方面的学习。我搜索了有关作文学习的书目，发现很多书教条刻板，不适应现在孩子的特点，这本书，在教学上有很好的成功经验，广为应用并推广。我想买一本先试试看，书拿到手，果然不错。思路清晰，实例生动，作文章法简明扼要，很容易让人接受。物有所值。这套：作文三书一共三本，这本书消化了，再看看其他两本。
1	质量很好 料子不错 穿上很舒服 蛮暖和的
0	不满意，没法穿，
1	这个牌子的洗发水非常不错，味道合适，洗的很舒服
1	轻薄，CPU够强劲，加了附送的内存跑Vista还可以，正在犹豫要不要换XP。准备找个蓝牙模块装上去――还是等过保了再说。
0	你妹啊！才几天就降价成*给我补偿！差评！
0	东西一般，价格便宜，不太好吃。
0	这酒店的服务不是很规范，在夜间check in 感觉就像一般的私人酒店，没有你好之类的问候语，大堂的服务生没有主动提行李的，倒是司机很不错，放行李，提行李很主动，大堂的服务员态度就是爱来不来的味道，没有服务行业的职业道德。
1	不错不错，包装严实，洗发水看着好大气，准备待用。给个赞????
1	发货速度快 给力
0	条件根本够不上星级，只有价格不让三星，老房子、老设施、老装修，房间非常陈旧，建议携程在预定的时候能够说明房间情况，以后肯定不会住到这里。
0	垃圾东西，1?都不想给。千万别买。歪的一逼。丑的要死，还有酸味
0	纯棉材质，穿着舒服
1	酒店挺不错的，地理位置佳，交通方便，房间也很大，而且早餐算可以的了。下次来福州可能还会住这里。
0	四百块的房间续住不了，另开了七百多的房间（如图）。贵的反而设施（椅子、台灯、淋浴、水壶）更旧，只是楼层高。所谓的四星是很久以前的标准吧。。床硬，被褥也不算舒服。第一天晚上10点入住时有排队，三个女前台在聊天完全不理，只一位在工作。提前预付了房款却没有保留要求的房间，进到房间地面有一些毛发。杯子用前自己洗时，摸到划手的结痂，也不想用了。空调声音什么的就不说了
1	多喝点蒙牛，啥事都不怕了
0	买后两天就降价，返回键不灵敏，差评
1	一直都是买华为的产品，这款平板很满意，超级赞赞赞
1	史上最有水平的家教（主要是幼教）参考书。首先是有理论基础（俺也是一名心理工作者，作者引经据典，足见其知识广博）；其次是有实践（自家的孩子总是最有说服力）而且还有具体的指导意义（不过分强调个体的差异性，而是从教育上的共同问题点入手）……还有，各章节篇幅短小，即使孩子再吵闹，也能利用他短暂的消停时间读上一两章。唯一遗憾的是，单单一本根本看不过瘾，希望有续集。
1	酒店各方面都很好，尤其是前台服务员英语都不错。CHECK　IN　、CHECK　OUT的速度很快。
1	文革时金镛在香港办报纸，预测时事每每中的，众人询问原因，则说“我读《资治通鉴》几十年，中国人的事，大抵如此。”此书真有如此神奇？我怀着好奇心，硬着头皮，历时一年半，终于把它看完，也终于明白，金大侠所言不虚，中国人的事，确实是大抵如此。历史现象虽然不会简单重复，但历史的规律则总是不断重演。看完此书，令人的认知水平有被拔高一筹的感觉。
1	总体还是比较满意。房间布置比较别致，有液晶电视和数字电视，卫生间也比较干净。网络速度比较快。
